query	KEGG_Pathway
Cvig_XP_022300195.1	ko04070
Cvig_XP_022300195.1	ko04140
Cvig_XP_022300195.1	map00562
Cvig_XP_022300195.1	map01100
Cvig_XP_022300195.1	map04070
Cvig_XP_022300195.1	map04140
Cvig_XP_022300225.1	ko04550
Cvig_XP_022300225.1	map04550
Cvig_XP_022300226.1	ko04550
Cvig_XP_022300226.1	map04550
Cvig_XP_022300252.1	ko00250
Cvig_XP_022300252.1	ko00260
Cvig_XP_022300252.1	ko00311
Cvig_XP_022300252.1	ko00330
Cvig_XP_022300252.1	ko00472
Cvig_XP_022300252.1	ko01100
Cvig_XP_022300252.1	ko01130
Cvig_XP_022300252.1	ko04146
Cvig_XP_022300252.1	map00250
Cvig_XP_022300252.1	map00260
Cvig_XP_022300252.1	map00311
Cvig_XP_022300252.1	map00330
Cvig_XP_022300252.1	map00472
Cvig_XP_022300252.1	map01100
Cvig_XP_022300252.1	map01130
Cvig_XP_022300252.1	map04146
Cvig_XP_022300253.1	ko00250
Cvig_XP_022300253.1	ko00260
Cvig_XP_022300253.1	ko00311
Cvig_XP_022300253.1	ko00330
Cvig_XP_022300253.1	ko00472
Cvig_XP_022300253.1	ko01100
Cvig_XP_022300253.1	ko01130
Cvig_XP_022300253.1	ko04146
Cvig_XP_022300253.1	map00250
Cvig_XP_022300253.1	map00260
Cvig_XP_022300253.1	map00311
Cvig_XP_022300253.1	map00330
Cvig_XP_022300253.1	map00472
Cvig_XP_022300253.1	map01100
Cvig_XP_022300253.1	map01130
Cvig_XP_022300253.1	map04146
Cvig_XP_022300254.1	ko00250
Cvig_XP_022300254.1	ko00260
Cvig_XP_022300254.1	ko00311
Cvig_XP_022300254.1	ko00330
Cvig_XP_022300254.1	ko00472
Cvig_XP_022300254.1	ko01100
Cvig_XP_022300254.1	ko01130
Cvig_XP_022300254.1	ko04146
Cvig_XP_022300254.1	map00250
Cvig_XP_022300254.1	map00260
Cvig_XP_022300254.1	map00311
Cvig_XP_022300254.1	map00330
Cvig_XP_022300254.1	map00472
Cvig_XP_022300254.1	map01100
Cvig_XP_022300254.1	map01130
Cvig_XP_022300254.1	map04146
Cvig_XP_022300255.1	ko00250
Cvig_XP_022300255.1	ko00260
Cvig_XP_022300255.1	ko00311
Cvig_XP_022300255.1	ko00330
Cvig_XP_022300255.1	ko00472
Cvig_XP_022300255.1	ko01100
Cvig_XP_022300255.1	ko01130
Cvig_XP_022300255.1	ko04146
Cvig_XP_022300255.1	map00250
Cvig_XP_022300255.1	map00260
Cvig_XP_022300255.1	map00311
Cvig_XP_022300255.1	map00330
Cvig_XP_022300255.1	map00472
Cvig_XP_022300255.1	map01100
Cvig_XP_022300255.1	map01130
Cvig_XP_022300255.1	map04146
Cvig_XP_022300284.1	ko00190
Cvig_XP_022300284.1	ko01100
Cvig_XP_022300284.1	ko04714
Cvig_XP_022300284.1	ko04723
Cvig_XP_022300284.1	ko04932
Cvig_XP_022300284.1	ko05010
Cvig_XP_022300284.1	ko05012
Cvig_XP_022300284.1	ko05016
Cvig_XP_022300284.1	map00190
Cvig_XP_022300284.1	map01100
Cvig_XP_022300284.1	map04714
Cvig_XP_022300284.1	map04723
Cvig_XP_022300284.1	map04932
Cvig_XP_022300284.1	map05010
Cvig_XP_022300284.1	map05012
Cvig_XP_022300284.1	map05016
Cvig_XP_022300289.1	ko04145
Cvig_XP_022300289.1	ko04210
Cvig_XP_022300289.1	ko04530
Cvig_XP_022300289.1	ko04540
Cvig_XP_022300289.1	ko05130
Cvig_XP_022300289.1	map04145
Cvig_XP_022300289.1	map04210
Cvig_XP_022300289.1	map04530
Cvig_XP_022300289.1	map04540
Cvig_XP_022300289.1	map05130
Cvig_XP_022300299.1	ko04141
Cvig_XP_022300299.1	map04141
Cvig_XP_022300300.1	ko00510
Cvig_XP_022300300.1	ko00513
Cvig_XP_022300300.1	ko01100
Cvig_XP_022300300.1	map00510
Cvig_XP_022300300.1	map00513
Cvig_XP_022300300.1	map01100
Cvig_XP_022300312.1	ko00670
Cvig_XP_022300312.1	map00670
Cvig_XP_022300313.1	ko00670
Cvig_XP_022300313.1	map00670
Cvig_XP_022300314.1	ko00670
Cvig_XP_022300314.1	map00670
Cvig_XP_022300315.1	ko00240
Cvig_XP_022300315.1	ko00983
Cvig_XP_022300315.1	ko01100
Cvig_XP_022300315.1	map00240
Cvig_XP_022300315.1	map00983
Cvig_XP_022300315.1	map01100
Cvig_XP_022300336.1	ko04139
Cvig_XP_022300336.1	ko04214
Cvig_XP_022300336.1	ko04217
Cvig_XP_022300336.1	ko04621
Cvig_XP_022300336.1	ko04668
Cvig_XP_022300336.1	map04139
Cvig_XP_022300336.1	map04214
Cvig_XP_022300336.1	map04217
Cvig_XP_022300336.1	map04621
Cvig_XP_022300336.1	map04668
Cvig_XP_022300337.1	ko00600
Cvig_XP_022300337.1	map00600
Cvig_XP_022300348.1	ko01524
Cvig_XP_022300348.1	ko03420
Cvig_XP_022300348.1	ko03460
Cvig_XP_022300348.1	map01524
Cvig_XP_022300348.1	map03420
Cvig_XP_022300348.1	map03460
Cvig_XP_022300349.1	ko03010
Cvig_XP_022300349.1	map03010
Cvig_XP_022300350.1	ko03018
Cvig_XP_022300350.1	ko03040
Cvig_XP_022300350.1	map03018
Cvig_XP_022300350.1	map03040
Cvig_XP_022300371.1	ko01522
Cvig_XP_022300371.1	ko04010
Cvig_XP_022300371.1	ko04011
Cvig_XP_022300371.1	ko04013
Cvig_XP_022300371.1	ko04015
Cvig_XP_022300371.1	ko04068
Cvig_XP_022300371.1	ko04071
Cvig_XP_022300371.1	ko04139
Cvig_XP_022300371.1	ko04212
Cvig_XP_022300371.1	ko04218
Cvig_XP_022300371.1	ko04261
Cvig_XP_022300371.1	ko04370
Cvig_XP_022300371.1	ko04380
Cvig_XP_022300371.1	ko04550
Cvig_XP_022300371.1	ko04611
Cvig_XP_022300371.1	ko04620
Cvig_XP_022300371.1	ko04621
Cvig_XP_022300371.1	ko04622
Cvig_XP_022300371.1	ko04624
Cvig_XP_022300371.1	ko04657
Cvig_XP_022300371.1	ko04658
Cvig_XP_022300371.1	ko04659
Cvig_XP_022300371.1	ko04660
Cvig_XP_022300371.1	ko04664
Cvig_XP_022300371.1	ko04668
Cvig_XP_022300371.1	ko04670
Cvig_XP_022300371.1	ko04714
Cvig_XP_022300371.1	ko04722
Cvig_XP_022300371.1	ko04723
Cvig_XP_022300371.1	ko04728
Cvig_XP_022300371.1	ko04750
Cvig_XP_022300371.1	ko04912
Cvig_XP_022300371.1	ko04914
Cvig_XP_022300371.1	ko04917
Cvig_XP_022300371.1	ko04926
Cvig_XP_022300371.1	ko04933
Cvig_XP_022300371.1	ko05014
Cvig_XP_022300371.1	ko05120
Cvig_XP_022300371.1	ko05131
Cvig_XP_022300371.1	ko05132
Cvig_XP_022300371.1	ko05133
Cvig_XP_022300371.1	ko05140
Cvig_XP_022300371.1	ko05142
Cvig_XP_022300371.1	ko05145
Cvig_XP_022300371.1	ko05152
Cvig_XP_022300371.1	ko05160
Cvig_XP_022300371.1	ko05164
Cvig_XP_022300371.1	ko05167
Cvig_XP_022300371.1	ko05169
Cvig_XP_022300371.1	ko05205
Cvig_XP_022300371.1	ko05418
Cvig_XP_022300371.1	map01522
Cvig_XP_022300371.1	map04010
Cvig_XP_022300371.1	map04011
Cvig_XP_022300371.1	map04013
Cvig_XP_022300371.1	map04015
Cvig_XP_022300371.1	map04068
Cvig_XP_022300371.1	map04071
Cvig_XP_022300371.1	map04139
Cvig_XP_022300371.1	map04212
Cvig_XP_022300371.1	map04218
Cvig_XP_022300371.1	map04261
Cvig_XP_022300371.1	map04370
Cvig_XP_022300371.1	map04380
Cvig_XP_022300371.1	map04550
Cvig_XP_022300371.1	map04611
Cvig_XP_022300371.1	map04620
Cvig_XP_022300371.1	map04621
Cvig_XP_022300371.1	map04622
Cvig_XP_022300371.1	map04624
Cvig_XP_022300371.1	map04657
Cvig_XP_022300371.1	map04658
Cvig_XP_022300371.1	map04659
Cvig_XP_022300371.1	map04660
Cvig_XP_022300371.1	map04664
Cvig_XP_022300371.1	map04668
Cvig_XP_022300371.1	map04670
Cvig_XP_022300371.1	map04714
Cvig_XP_022300371.1	map04722
Cvig_XP_022300371.1	map04723
Cvig_XP_022300371.1	map04728
Cvig_XP_022300371.1	map04750
Cvig_XP_022300371.1	map04912
Cvig_XP_022300371.1	map04914
Cvig_XP_022300371.1	map04917
Cvig_XP_022300371.1	map04926
Cvig_XP_022300371.1	map04933
Cvig_XP_022300371.1	map05014
Cvig_XP_022300371.1	map05120
Cvig_XP_022300371.1	map05131
Cvig_XP_022300371.1	map05132
Cvig_XP_022300371.1	map05133
Cvig_XP_022300371.1	map05140
Cvig_XP_022300371.1	map05142
Cvig_XP_022300371.1	map05145
Cvig_XP_022300371.1	map05152
Cvig_XP_022300371.1	map05160
Cvig_XP_022300371.1	map05164
Cvig_XP_022300371.1	map05167
Cvig_XP_022300371.1	map05169
Cvig_XP_022300371.1	map05205
Cvig_XP_022300371.1	map05418
Cvig_XP_022300372.1	ko02010
Cvig_XP_022300372.1	map02010
Cvig_XP_022300373.1	ko02010
Cvig_XP_022300373.1	map02010
Cvig_XP_022300374.1	ko04010
Cvig_XP_022300374.1	ko04014
Cvig_XP_022300374.1	ko04015
Cvig_XP_022300374.1	ko04024
Cvig_XP_022300374.1	ko04062
Cvig_XP_022300374.1	ko04510
Cvig_XP_022300374.1	ko04530
Cvig_XP_022300374.1	ko04611
Cvig_XP_022300374.1	ko04670
Cvig_XP_022300374.1	ko04720
Cvig_XP_022300374.1	ko04722
Cvig_XP_022300374.1	ko04934
Cvig_XP_022300374.1	ko04972
Cvig_XP_022300374.1	ko05211
Cvig_XP_022300374.1	map04010
Cvig_XP_022300374.1	map04014
Cvig_XP_022300374.1	map04015
Cvig_XP_022300374.1	map04024
Cvig_XP_022300374.1	map04062
Cvig_XP_022300374.1	map04510
Cvig_XP_022300374.1	map04530
Cvig_XP_022300374.1	map04611
Cvig_XP_022300374.1	map04670
Cvig_XP_022300374.1	map04720
Cvig_XP_022300374.1	map04722
Cvig_XP_022300374.1	map04934
Cvig_XP_022300374.1	map04972
Cvig_XP_022300374.1	map05211
Cvig_XP_022300375.1	ko04010
Cvig_XP_022300375.1	ko04014
Cvig_XP_022300375.1	ko04015
Cvig_XP_022300375.1	ko04024
Cvig_XP_022300375.1	ko04062
Cvig_XP_022300375.1	ko04510
Cvig_XP_022300375.1	ko04530
Cvig_XP_022300375.1	ko04611
Cvig_XP_022300375.1	ko04670
Cvig_XP_022300375.1	ko04720
Cvig_XP_022300375.1	ko04722
Cvig_XP_022300375.1	ko04934
Cvig_XP_022300375.1	ko04972
Cvig_XP_022300375.1	ko05211
Cvig_XP_022300375.1	map04010
Cvig_XP_022300375.1	map04014
Cvig_XP_022300375.1	map04015
Cvig_XP_022300375.1	map04024
Cvig_XP_022300375.1	map04062
Cvig_XP_022300375.1	map04510
Cvig_XP_022300375.1	map04530
Cvig_XP_022300375.1	map04611
Cvig_XP_022300375.1	map04670
Cvig_XP_022300375.1	map04720
Cvig_XP_022300375.1	map04722
Cvig_XP_022300375.1	map04934
Cvig_XP_022300375.1	map04972
Cvig_XP_022300375.1	map05211
Cvig_XP_022300376.1	ko04010
Cvig_XP_022300376.1	ko04014
Cvig_XP_022300376.1	ko04015
Cvig_XP_022300376.1	ko04024
Cvig_XP_022300376.1	ko04062
Cvig_XP_022300376.1	ko04510
Cvig_XP_022300376.1	ko04530
Cvig_XP_022300376.1	ko04611
Cvig_XP_022300376.1	ko04670
Cvig_XP_022300376.1	ko04720
Cvig_XP_022300376.1	ko04722
Cvig_XP_022300376.1	ko04934
Cvig_XP_022300376.1	ko04972
Cvig_XP_022300376.1	ko05211
Cvig_XP_022300376.1	map04010
Cvig_XP_022300376.1	map04014
Cvig_XP_022300376.1	map04015
Cvig_XP_022300376.1	map04024
Cvig_XP_022300376.1	map04062
Cvig_XP_022300376.1	map04510
Cvig_XP_022300376.1	map04530
Cvig_XP_022300376.1	map04611
Cvig_XP_022300376.1	map04670
Cvig_XP_022300376.1	map04720
Cvig_XP_022300376.1	map04722
Cvig_XP_022300376.1	map04934
Cvig_XP_022300376.1	map04972
Cvig_XP_022300376.1	map05211
Cvig_XP_022300377.1	ko04010
Cvig_XP_022300377.1	ko04014
Cvig_XP_022300377.1	ko04015
Cvig_XP_022300377.1	ko04024
Cvig_XP_022300377.1	ko04062
Cvig_XP_022300377.1	ko04510
Cvig_XP_022300377.1	ko04530
Cvig_XP_022300377.1	ko04611
Cvig_XP_022300377.1	ko04670
Cvig_XP_022300377.1	ko04720
Cvig_XP_022300377.1	ko04722
Cvig_XP_022300377.1	ko04934
Cvig_XP_022300377.1	ko04972
Cvig_XP_022300377.1	ko05211
Cvig_XP_022300377.1	map04010
Cvig_XP_022300377.1	map04014
Cvig_XP_022300377.1	map04015
Cvig_XP_022300377.1	map04024
Cvig_XP_022300377.1	map04062
Cvig_XP_022300377.1	map04510
Cvig_XP_022300377.1	map04530
Cvig_XP_022300377.1	map04611
Cvig_XP_022300377.1	map04670
Cvig_XP_022300377.1	map04720
Cvig_XP_022300377.1	map04722
Cvig_XP_022300377.1	map04934
Cvig_XP_022300377.1	map04972
Cvig_XP_022300377.1	map05211
Cvig_XP_022300378.1	ko04010
Cvig_XP_022300378.1	ko04014
Cvig_XP_022300378.1	ko04015
Cvig_XP_022300378.1	ko04024
Cvig_XP_022300378.1	ko04062
Cvig_XP_022300378.1	ko04510
Cvig_XP_022300378.1	ko04530
Cvig_XP_022300378.1	ko04611
Cvig_XP_022300378.1	ko04670
Cvig_XP_022300378.1	ko04720
Cvig_XP_022300378.1	ko04722
Cvig_XP_022300378.1	ko04934
Cvig_XP_022300378.1	ko04972
Cvig_XP_022300378.1	ko05211
Cvig_XP_022300378.1	map04010
Cvig_XP_022300378.1	map04014
Cvig_XP_022300378.1	map04015
Cvig_XP_022300378.1	map04024
Cvig_XP_022300378.1	map04062
Cvig_XP_022300378.1	map04510
Cvig_XP_022300378.1	map04530
Cvig_XP_022300378.1	map04611
Cvig_XP_022300378.1	map04670
Cvig_XP_022300378.1	map04720
Cvig_XP_022300378.1	map04722
Cvig_XP_022300378.1	map04934
Cvig_XP_022300378.1	map04972
Cvig_XP_022300378.1	map05211
Cvig_XP_022300379.1	ko04010
Cvig_XP_022300379.1	ko04014
Cvig_XP_022300379.1	ko04015
Cvig_XP_022300379.1	ko04024
Cvig_XP_022300379.1	ko04062
Cvig_XP_022300379.1	ko04510
Cvig_XP_022300379.1	ko04530
Cvig_XP_022300379.1	ko04611
Cvig_XP_022300379.1	ko04670
Cvig_XP_022300379.1	ko04720
Cvig_XP_022300379.1	ko04722
Cvig_XP_022300379.1	ko04934
Cvig_XP_022300379.1	ko04972
Cvig_XP_022300379.1	ko05211
Cvig_XP_022300379.1	map04010
Cvig_XP_022300379.1	map04014
Cvig_XP_022300379.1	map04015
Cvig_XP_022300379.1	map04024
Cvig_XP_022300379.1	map04062
Cvig_XP_022300379.1	map04510
Cvig_XP_022300379.1	map04530
Cvig_XP_022300379.1	map04611
Cvig_XP_022300379.1	map04670
Cvig_XP_022300379.1	map04720
Cvig_XP_022300379.1	map04722
Cvig_XP_022300379.1	map04934
Cvig_XP_022300379.1	map04972
Cvig_XP_022300379.1	map05211
Cvig_XP_022300381.1	ko04010
Cvig_XP_022300381.1	ko04014
Cvig_XP_022300381.1	ko04015
Cvig_XP_022300381.1	ko04024
Cvig_XP_022300381.1	ko04062
Cvig_XP_022300381.1	ko04510
Cvig_XP_022300381.1	ko04530
Cvig_XP_022300381.1	ko04611
Cvig_XP_022300381.1	ko04670
Cvig_XP_022300381.1	ko04720
Cvig_XP_022300381.1	ko04722
Cvig_XP_022300381.1	ko04934
Cvig_XP_022300381.1	ko04972
Cvig_XP_022300381.1	ko05211
Cvig_XP_022300381.1	map04010
Cvig_XP_022300381.1	map04014
Cvig_XP_022300381.1	map04015
Cvig_XP_022300381.1	map04024
Cvig_XP_022300381.1	map04062
Cvig_XP_022300381.1	map04510
Cvig_XP_022300381.1	map04530
Cvig_XP_022300381.1	map04611
Cvig_XP_022300381.1	map04670
Cvig_XP_022300381.1	map04720
Cvig_XP_022300381.1	map04722
Cvig_XP_022300381.1	map04934
Cvig_XP_022300381.1	map04972
Cvig_XP_022300381.1	map05211
Cvig_XP_022300382.1	ko04010
Cvig_XP_022300382.1	ko04014
Cvig_XP_022300382.1	ko04015
Cvig_XP_022300382.1	ko04024
Cvig_XP_022300382.1	ko04062
Cvig_XP_022300382.1	ko04510
Cvig_XP_022300382.1	ko04530
Cvig_XP_022300382.1	ko04611
Cvig_XP_022300382.1	ko04670
Cvig_XP_022300382.1	ko04720
Cvig_XP_022300382.1	ko04722
Cvig_XP_022300382.1	ko04934
Cvig_XP_022300382.1	ko04972
Cvig_XP_022300382.1	ko05211
Cvig_XP_022300382.1	map04010
Cvig_XP_022300382.1	map04014
Cvig_XP_022300382.1	map04015
Cvig_XP_022300382.1	map04024
Cvig_XP_022300382.1	map04062
Cvig_XP_022300382.1	map04510
Cvig_XP_022300382.1	map04530
Cvig_XP_022300382.1	map04611
Cvig_XP_022300382.1	map04670
Cvig_XP_022300382.1	map04720
Cvig_XP_022300382.1	map04722
Cvig_XP_022300382.1	map04934
Cvig_XP_022300382.1	map04972
Cvig_XP_022300382.1	map05211
Cvig_XP_022300393.1	ko04310
Cvig_XP_022300393.1	map04310
Cvig_XP_022300394.1	ko00590
Cvig_XP_022300394.1	ko01100
Cvig_XP_022300394.1	map00590
Cvig_XP_022300394.1	map01100
Cvig_XP_022300395.1	ko00590
Cvig_XP_022300395.1	ko01100
Cvig_XP_022300395.1	map00590
Cvig_XP_022300395.1	map01100
Cvig_XP_022300396.1	ko00590
Cvig_XP_022300396.1	ko01100
Cvig_XP_022300396.1	map00590
Cvig_XP_022300396.1	map01100
Cvig_XP_022300397.1	ko00590
Cvig_XP_022300397.1	ko01100
Cvig_XP_022300397.1	map00590
Cvig_XP_022300397.1	map01100
Cvig_XP_022300435.1	ko00280
Cvig_XP_022300435.1	ko01100
Cvig_XP_022300435.1	ko01110
Cvig_XP_022300435.1	ko01130
Cvig_XP_022300435.1	ko05010
Cvig_XP_022300435.1	map00280
Cvig_XP_022300435.1	map01100
Cvig_XP_022300435.1	map01110
Cvig_XP_022300435.1	map01130
Cvig_XP_022300435.1	map05010
Cvig_XP_022300436.1	ko03040
Cvig_XP_022300436.1	ko05168
Cvig_XP_022300436.1	map03040
Cvig_XP_022300436.1	map05168
Cvig_XP_022300439.1	ko00562
Cvig_XP_022300439.1	ko01100
Cvig_XP_022300439.1	ko04070
Cvig_XP_022300439.1	ko04140
Cvig_XP_022300439.1	map00562
Cvig_XP_022300439.1	map01100
Cvig_XP_022300439.1	map04070
Cvig_XP_022300439.1	map04140
Cvig_XP_022300441.1	ko03008
Cvig_XP_022300441.1	map03008
Cvig_XP_022300445.1	ko03040
Cvig_XP_022300445.1	ko05168
Cvig_XP_022300445.1	map03040
Cvig_XP_022300445.1	map05168
Cvig_XP_022300446.1	ko03018
Cvig_XP_022300446.1	map03018
Cvig_XP_022300453.1	ko03040
Cvig_XP_022300453.1	ko05168
Cvig_XP_022300453.1	map03040
Cvig_XP_022300453.1	map05168
Cvig_XP_022300465.1	ko00480
Cvig_XP_022300465.1	ko00590
Cvig_XP_022300465.1	ko00980
Cvig_XP_022300465.1	ko00982
Cvig_XP_022300465.1	ko00983
Cvig_XP_022300465.1	ko01100
Cvig_XP_022300465.1	ko01524
Cvig_XP_022300465.1	ko05200
Cvig_XP_022300465.1	ko05204
Cvig_XP_022300465.1	ko05225
Cvig_XP_022300465.1	ko05418
Cvig_XP_022300465.1	map00480
Cvig_XP_022300465.1	map00590
Cvig_XP_022300465.1	map00980
Cvig_XP_022300465.1	map00982
Cvig_XP_022300465.1	map00983
Cvig_XP_022300465.1	map01100
Cvig_XP_022300465.1	map01524
Cvig_XP_022300465.1	map05200
Cvig_XP_022300465.1	map05204
Cvig_XP_022300465.1	map05225
Cvig_XP_022300465.1	map05418
Cvig_XP_022300473.1	ko05034
Cvig_XP_022300473.1	ko05165
Cvig_XP_022300473.1	ko05203
Cvig_XP_022300473.1	map05034
Cvig_XP_022300473.1	map05165
Cvig_XP_022300473.1	map05203
Cvig_XP_022300474.1	ko05034
Cvig_XP_022300474.1	ko05165
Cvig_XP_022300474.1	ko05203
Cvig_XP_022300474.1	map05034
Cvig_XP_022300474.1	map05165
Cvig_XP_022300474.1	map05203
Cvig_XP_022300475.1	ko05034
Cvig_XP_022300475.1	ko05165
Cvig_XP_022300475.1	ko05203
Cvig_XP_022300475.1	map05034
Cvig_XP_022300475.1	map05165
Cvig_XP_022300475.1	map05203
Cvig_XP_022300476.1	ko05034
Cvig_XP_022300476.1	ko05165
Cvig_XP_022300476.1	ko05203
Cvig_XP_022300476.1	map05034
Cvig_XP_022300476.1	map05165
Cvig_XP_022300476.1	map05203
Cvig_XP_022300477.1	ko05034
Cvig_XP_022300477.1	ko05165
Cvig_XP_022300477.1	ko05203
Cvig_XP_022300477.1	map05034
Cvig_XP_022300477.1	map05165
Cvig_XP_022300477.1	map05203
Cvig_XP_022300479.1	ko05034
Cvig_XP_022300479.1	ko05165
Cvig_XP_022300479.1	ko05203
Cvig_XP_022300479.1	map05034
Cvig_XP_022300479.1	map05165
Cvig_XP_022300479.1	map05203
Cvig_XP_022300491.1	ko03040
Cvig_XP_022300491.1	ko05168
Cvig_XP_022300491.1	map03040
Cvig_XP_022300491.1	map05168
Cvig_XP_022300499.1	ko04141
Cvig_XP_022300499.1	map04141
Cvig_XP_022300512.1	ko04714
Cvig_XP_022300512.1	map04714
Cvig_XP_022300527.1	ko04310
Cvig_XP_022300527.1	map04310
Cvig_XP_022300529.1	ko04146
Cvig_XP_022300529.1	map04146
Cvig_XP_022300530.1	ko04146
Cvig_XP_022300530.1	map04146
Cvig_XP_022300531.1	ko00051
Cvig_XP_022300531.1	ko00520
Cvig_XP_022300531.1	ko01100
Cvig_XP_022300531.1	ko01110
Cvig_XP_022300531.1	map00051
Cvig_XP_022300531.1	map00520
Cvig_XP_022300531.1	map01100
Cvig_XP_022300531.1	map01110
Cvig_XP_022300535.1	ko04140
Cvig_XP_022300535.1	map04140
Cvig_XP_022300540.1	ko03030
Cvig_XP_022300540.1	ko03420
Cvig_XP_022300540.1	ko03430
Cvig_XP_022300540.1	map03030
Cvig_XP_022300540.1	map03420
Cvig_XP_022300540.1	map03430
Cvig_XP_022300582.1	ko04120
Cvig_XP_022300582.1	ko04630
Cvig_XP_022300582.1	ko05160
Cvig_XP_022300582.1	map04120
Cvig_XP_022300582.1	map04630
Cvig_XP_022300582.1	map05160
Cvig_XP_022300583.1	ko00280
Cvig_XP_022300583.1	ko01100
Cvig_XP_022300583.1	map00280
Cvig_XP_022300583.1	map01100
Cvig_XP_022300587.1	ko05146
Cvig_XP_022300587.1	map05146
Cvig_XP_022300612.1	ko01522
Cvig_XP_022300612.1	ko04015
Cvig_XP_022300612.1	ko04020
Cvig_XP_022300612.1	ko04024
Cvig_XP_022300612.1	ko04072
Cvig_XP_022300612.1	ko04261
Cvig_XP_022300612.1	ko04270
Cvig_XP_022300612.1	ko04540
Cvig_XP_022300612.1	ko04611
Cvig_XP_022300612.1	ko04713
Cvig_XP_022300612.1	ko04714
Cvig_XP_022300612.1	ko04724
Cvig_XP_022300612.1	ko04726
Cvig_XP_022300612.1	ko04728
Cvig_XP_022300612.1	ko04730
Cvig_XP_022300612.1	ko04740
Cvig_XP_022300612.1	ko04750
Cvig_XP_022300612.1	ko04911
Cvig_XP_022300612.1	ko04912
Cvig_XP_022300612.1	ko04913
Cvig_XP_022300612.1	ko04915
Cvig_XP_022300612.1	ko04916
Cvig_XP_022300612.1	ko04918
Cvig_XP_022300612.1	ko04921
Cvig_XP_022300612.1	ko04922
Cvig_XP_022300612.1	ko04923
Cvig_XP_022300612.1	ko04924
Cvig_XP_022300612.1	ko04925
Cvig_XP_022300612.1	ko04926
Cvig_XP_022300612.1	ko04927
Cvig_XP_022300612.1	ko04934
Cvig_XP_022300612.1	ko04961
Cvig_XP_022300612.1	ko04962
Cvig_XP_022300612.1	ko04970
Cvig_XP_022300612.1	ko04971
Cvig_XP_022300612.1	ko04972
Cvig_XP_022300612.1	ko04976
Cvig_XP_022300612.1	ko05012
Cvig_XP_022300612.1	ko05030
Cvig_XP_022300612.1	ko05031
Cvig_XP_022300612.1	ko05032
Cvig_XP_022300612.1	ko05034
Cvig_XP_022300612.1	ko05110
Cvig_XP_022300612.1	ko05142
Cvig_XP_022300612.1	ko05146
Cvig_XP_022300612.1	ko05165
Cvig_XP_022300612.1	ko05200
Cvig_XP_022300612.1	ko05414
Cvig_XP_022300612.1	map01522
Cvig_XP_022300612.1	map04015
Cvig_XP_022300612.1	map04020
Cvig_XP_022300612.1	map04024
Cvig_XP_022300612.1	map04072
Cvig_XP_022300612.1	map04261
Cvig_XP_022300612.1	map04270
Cvig_XP_022300612.1	map04540
Cvig_XP_022300612.1	map04611
Cvig_XP_022300612.1	map04713
Cvig_XP_022300612.1	map04714
Cvig_XP_022300612.1	map04724
Cvig_XP_022300612.1	map04726
Cvig_XP_022300612.1	map04728
Cvig_XP_022300612.1	map04730
Cvig_XP_022300612.1	map04740
Cvig_XP_022300612.1	map04750
Cvig_XP_022300612.1	map04911
Cvig_XP_022300612.1	map04912
Cvig_XP_022300612.1	map04913
Cvig_XP_022300612.1	map04915
Cvig_XP_022300612.1	map04916
Cvig_XP_022300612.1	map04918
Cvig_XP_022300612.1	map04921
Cvig_XP_022300612.1	map04922
Cvig_XP_022300612.1	map04923
Cvig_XP_022300612.1	map04924
Cvig_XP_022300612.1	map04925
Cvig_XP_022300612.1	map04926
Cvig_XP_022300612.1	map04927
Cvig_XP_022300612.1	map04934
Cvig_XP_022300612.1	map04961
Cvig_XP_022300612.1	map04962
Cvig_XP_022300612.1	map04970
Cvig_XP_022300612.1	map04971
Cvig_XP_022300612.1	map04972
Cvig_XP_022300612.1	map04976
Cvig_XP_022300612.1	map05012
Cvig_XP_022300612.1	map05030
Cvig_XP_022300612.1	map05031
Cvig_XP_022300612.1	map05032
Cvig_XP_022300612.1	map05034
Cvig_XP_022300612.1	map05110
Cvig_XP_022300612.1	map05142
Cvig_XP_022300612.1	map05146
Cvig_XP_022300612.1	map05165
Cvig_XP_022300612.1	map05200
Cvig_XP_022300612.1	map05414
Cvig_XP_022300613.1	ko04360
Cvig_XP_022300613.1	map04360
Cvig_XP_022300616.1	ko04961
Cvig_XP_022300616.1	ko04970
Cvig_XP_022300616.1	ko04978
Cvig_XP_022300616.1	map04961
Cvig_XP_022300616.1	map04970
Cvig_XP_022300616.1	map04978
Cvig_XP_022300632.1	ko04961
Cvig_XP_022300632.1	ko04970
Cvig_XP_022300632.1	ko04978
Cvig_XP_022300632.1	map04961
Cvig_XP_022300632.1	map04970
Cvig_XP_022300632.1	map04978
Cvig_XP_022300656.1	ko00500
Cvig_XP_022300656.1	ko01100
Cvig_XP_022300656.1	ko01110
Cvig_XP_022300656.1	ko02026
Cvig_XP_022300656.1	ko04217
Cvig_XP_022300656.1	ko04910
Cvig_XP_022300656.1	ko04922
Cvig_XP_022300656.1	ko04931
Cvig_XP_022300656.1	map00500
Cvig_XP_022300656.1	map01100
Cvig_XP_022300656.1	map01110
Cvig_XP_022300656.1	map02026
Cvig_XP_022300656.1	map04217
Cvig_XP_022300656.1	map04910
Cvig_XP_022300656.1	map04922
Cvig_XP_022300656.1	map04931
Cvig_XP_022300661.1	ko00220
Cvig_XP_022300661.1	ko00250
Cvig_XP_022300661.1	ko00471
Cvig_XP_022300661.1	ko01100
